DamFunctTbl_multiplier,ShipTbl1,ShipTbl2,ShipTbl3,climate scenarios,collaboration,fragility dikes,land use scenarios,model,policy,Flood damage (Milj. Euro),Number of casualties,Costs
-0.075867052,-0.076550431,0.042235957,0.089985353,19,1.109058007,-0.083036225,urbanizationLargeSteady,waasmodel,Alarm Early,26609,390.5885,0.03
0.089789791,0.034950495,-0.015950596,-0.044037283,12,1.409661402,0.065068192,sustainableGrowth,waasmodel,Alarm Early,49027,692.63538,0.03
-0.002873986,0.097307945,-0.042259368,0.092268881,4,1.437269992,0.004569578,Deurbanization,waasmodel,Alarm Early,4858,298.15524,0.03
-0.057439999,0.06332697,-0.021364485,0.083835901,20,1.155664167,-0.048917884,sustainableGrowth,waasmodel,Alarm Early,28878,432.1222,0.03
-0.040482166,0.064194878,0.045133221,0.083075554,19,1.149149555,0.000566343,sustainableGrowth,waasmodel,Alarm Early,24679,349.4327,0.03
0.030976281,-0.097396981,-0.043871412,-0.006609206,14,1.06750723,-0.000485759,sustainableGrowth,waasmodel,Alarm Early,38108,636.3918,0.03
-0.016231441,0.088528702,-0.033507534,0.080176557,10,1.341866391,-0.062806636,sustainableGrowth,waasmodel,Alarm Early,20445,202.5609,0.03
-0.036836146,0.015467423,0.000882632,-0.01129785,26,1.287330739,0.056776297,Deurbanization,waasmodel,Alarm Early,7495,459.85228,0.03
0.002699855,-0.056401554,-0.087027922,-0.065826319,14,1.331232983,0.035727242,moreNature,waasmodel,Alarm Early,27110,334.27201,0.03
-0.072720872,-0.072838432,0.063086623,0.059923543,14,1.125587322,0.088471888,sustainableGrowth,waasmodel,Alarm Early,6281,587.3008,0.03
0.010973387,0.024174306,-0.075166651,0.090043198,15,1.233701416,-0.0671503,urbanizationLargeSteady,waasmodel,Alarm Early,29538,654.2923,0.03
-0.099576956,-0.094494061,0.049478502,-0.015044297,4,1.481094797,-0.065354601,moreNature,waasmodel,Alarm Early,19573,367.87454,0.03
0.08556034,0.058398128,0.090394865,0.071493328,19,1.481880628,0.05144848,urbanizationLargeSteady,waasmodel,Alarm Early,4815,515.317,0.03
-0.058389004,-0.092423483,0.0607381,0.061790892,14,1.594870156,0.036905279,urbanizationLargeSteady,waasmodel,Alarm Early,39215,626.93148,0.03
-0.001195298,-0.015033442,-0.077982553,0.082514659,13,1.466994936,-0.09682237,urbanizationLargeAndFast,waasmodel,Alarm Early,6429,743.8592,0.03
0.040956267,-0.02308821,0.040731674,-0.007019993,23,1.392552724,-0.007675904,moreNature,waasmodel,Alarm Early,9881,453.55538,0.03
0.079145478,0.031785436,-0.069423183,-0.058529377,28,1.556206424,-0.055173261,urbanizationLargeSteady,waasmodel,Alarm Early,82712,1011.6718,0.03
-0.074946913,0.051582464,-0.023699456,-0.059028602,28,1.189351751,-0.050341863,urbanizationDeurbanization,waasmodel,Alarm Early,9344,783.6998,0.03
0.045043844,0.030032575,-0.083861015,-0.087212822,9,1.137838381,0.074052224,Deurbanization,waasmodel,Alarm Early,3307,141.66203,0.03
0.08563533,0.003231681,-0.000377456,-0.028503554,26,1.368426779,-0.075018452,sustainableGrowth,waasmodel,Alarm Early,7937,780.7494,0.03
0.015740276,-0.046054097,0.053995845,-0.042319955,8,1.250449453,-0.095021551,urbanizationLargeAndFast,waasmodel,Alarm Early,32377,463.6542,0.03
0.021309089,-0.088190758,-0.067183553,0.032558267,23,1.245687582,-0.096350093,urbanizationLargeSteady,waasmodel,Alarm Early,78397,920.2801,0.03
-0.065194407,0.012794516,0.03904037,-0.035957331,19,1.013010778,-0.062516659,NoChange,waasmodel,Alarm Early,17226,198.33772,0.03
-0.046399986,-0.079196759,-0.013791858,0.040780014,12,1.454353498,-0.00513044,urbanizationLargeAndFast,waasmodel,Alarm Early,7446,874.68426,0.03
0.074796519,0.065713506,-0.025485221,-0.020134465,20,1.403769018,0.00806147,urbanizationLargeSteady,waasmodel,Alarm Early,4997,475.92,0.03
0.037158149,-0.017550362,-0.030976407,-0.099739385,14,1.241363962,-0.073187957,urbanizationLargeSteady,waasmodel,Alarm Early,40882,690.259,0.03
-0.080190659,0.090424694,0.07715562,-0.037554495,29,1.047053499,-0.072024184,urbanizationDeurbanization,waasmodel,Alarm Early,6718,619.4167,0.03
-0.088915061,0.04889114,0.005765244,-0.017266113,20,1.251385782,0.068794599,NoChange,waasmodel,Alarm Early,3893,274.1024,0.03
0.034728887,-0.075368783,0.085995938,0.028827023,18,1.329610809,-0.029180418,urbanizationDeurbanization,waasmodel,Alarm Early,6277,465.96702,0.03
-0.096212561,-0.017682024,-0.075766836,0.034054641,2,1.432205416,-0.09269944,Deurbanization,waasmodel,Alarm Early,3628,168.0695,0.03
-0.079546716,-0.064482045,0.058971696,-0.015789135,22,1.448621625,0.007254273,moreNature,waasmodel,Alarm Early,8805,391.1158,0.03
0.084853543,-0.05013764,0.073295524,-0.057123274,29,1.317344265,-0.070299924,NoChange,waasmodel,Alarm Early,7274,355.94008,0.03
-0.020516329,0.076803955,0.022085433,0.056647344,7,1.322841521,0.052532484,urbanizationDeurbanization,waasmodel,Alarm Early,27282,489.59486,0.03
-0.043245574,0.026294967,-0.042409968,0.068422123,9,1.170829432,-0.061665497,moreNature,waasmodel,Alarm Early,14701,173.79297,0.03
-0.009761925,0.030746911,-0.072601754,0.091982455,10,1.042686178,0.080645657,urbanizationLargeSteady,waasmodel,Alarm Early,3670,314.9826,0.03
0.022749989,0.055506726,0.007513163,0.099826287,13,1.431660504,-0.084643601,NoChange,waasmodel,Alarm Early,27938,482.17772,0.03
-0.027245616,-0.018979841,0.090664277,-0.08381824,2,1.306686328,-0.060371476,moreNature,waasmodel,Alarm Early,19005,206.3911,0.03
0.022949478,-0.003777523,0.035902765,0.051917803,6,1.53115422,-0.088823667,Deurbanization,waasmodel,Alarm Early,12385,252.88003,0.03
-0.046572662,-0.025052937,0.045409517,-0.071790076,3,1.543327008,0.05753265,sustainableGrowth,waasmodel,Alarm Early,28674,712.75338,0.03
-0.049375048,-0.027778155,0.013642663,-0.035587483,13,1.302074627,-0.026081875,moreNature,waasmodel,Alarm Early,26670,488.62252,0.03
-0.007570157,0.079702461,-0.044019033,-0.070847667,23,1.165689226,0.063218295,moreNature,waasmodel,Alarm Early,9674,447.74329,0.03
0.056941019,0.084502914,0.002229517,0.094704113,2,1.02774801,-0.004770832,moreNature,waasmodel,Alarm Early,19755,206.3911,0.03
0.083901661,0.034618122,-0.089893747,-0.029295436,3,1.094001819,-0.031445791,NoChange,waasmodel,Alarm Early,4543,446.89675,0.03
-0.076259114,-0.039778072,-0.017007186,0.061574987,4,1.262630668,-0.020773419,urbanizationLargeAndFast,waasmodel,Alarm Early,33873,765.7538,0.03
0.047266793,-0.03240952,0.00050395,-0.086885235,12,1.00292383,0.094786076,Deurbanization,waasmodel,Alarm Early,7501,332.70876,0.03
0.045326647,-0.002903995,0.081128729,-0.030138982,8,1.379664557,0.072772471,sustainableGrowth,waasmodel,Alarm Early,33487,375.10392,0.03
0.009817422,0.014480205,0.01040617,0.044077361,19,1.082686538,-0.049455213,Deurbanization,waasmodel,Alarm Early,16388,159.8577,0.03
0.073726147,-0.089396023,0.03556699,0.091523925,8,1.193871271,0.005098525,NoChange,waasmodel,Alarm Early,20606,215.02003,0.03
-0.033672578,0.059836408,-0.00455968,0.044913922,17,1.46327917,0.043899406,urbanizationDeurbanization,waasmodel,Alarm Early,33169,490.748,0.03
-0.05897792,0.086830786,0.028533972,-0.096497504,9,1.516222382,-0.003475218,moreNature,waasmodel,Alarm Early,14461,173.79297,0.03
-0.096611367,0.087959784,0.071505952,0.043356693,17,1.163792263,-0.071179505,urbanizationLargeAndFast,waasmodel,Alarm Early,37402,599.05784,0.03
-0.018330326,0.010232322,0.023349553,0.05712716,2,1.536627591,-0.097685625,sustainableGrowth,waasmodel,Alarm Early,24679,306.01516,0.03
-0.00760242,0.088281717,-0.074026419,-0.081296797,7,1.44230403,-0.056993044,Deurbanization,waasmodel,Alarm Early,14534,265.65771,0.03
0.095216826,0.032860074,0.011570989,0.050837534,24,1.384938687,0.08715327,NoChange,waasmodel,Alarm Early,43664,511.00543,0.03
0.069867751,-0.057846532,0.05938886,0.050315519,23,1.548459206,-0.070715978,urbanizationDeurbanization,waasmodel,Alarm Early,10164,806.971,0.03
0.047077829,-0.075890788,-0.003590484,-0.036552581,23,1.201001104,-0.038854327,urbanizationDeurbanization,waasmodel,Alarm Early,10097,806.971,0.03
0.055605006,-0.001953902,-0.02691801,0.048204081,19,1.366801044,-0.043494766,moreNature,waasmodel,Alarm Early,4153,198.45438,0.03
0.04393668,0.076695968,0.021957041,-0.06151399,1,1.192883123,0.020330031,moreNature,waasmodel,Alarm Early,11556,218.44292,0.03
0.060620863,0.031522083,0.014148131,-0.0606234,20,1.407823701,0.066553996,sustainableGrowth,waasmodel,Alarm Early,4531,433.7294,0.03
-0.082606464,-0.091028385,-0.00741406,0.069707701,7,1.450049932,-0.0657682,Deurbanization,waasmodel,Alarm Early,13434,265.65771,0.03
0.008023714,-0.074731717,-0.081515653,0.016513264,12,1.534067893,0.074665815,urbanizationLargeSteady,waasmodel,Alarm Early,54742,844.10902,0.03
0.091768246,-0.063772683,0.009825349,0.086069393,17,1.118791628,-0.032247615,urbanizationLargeAndFast,waasmodel,Alarm Early,42967,600.8201,0.03
-0.04821256,0.057063019,0.024349936,0.06616224,6,1.545186313,0.034416776,Deurbanization,waasmodel,Alarm Early,13014,327.4671,0.03
-0.077797964,0.016533416,-0.082416533,-0.03494043,12,1.551019555,0.012583468,Deurbanization,waasmodel,Alarm Early,6315,324.15137,0.03
-0.095743597,0.0140303,0.076516631,-0.031240901,23,1.263439662,0.002956056,urbanizationLargeAndFast,waasmodel,Alarm Early,75933,1024.0053,0.03
0.09818084,-0.01957539,-0.046208781,0.041379281,13,1.252904902,-0.051237411,urbanizationLargeAndFast,waasmodel,Alarm Early,6948,869.3004,0.03
0.023869777,-0.03793933,-0.096459188,0.041784701,3,1.236264105,-0.042682629,sustainableGrowth,waasmodel,Alarm Early,4564,712.67588,0.03
0.020659725,0.031025071,0.029221754,0.058386925,22,1.256583077,-0.021093657,sustainableGrowth,waasmodel,Alarm Early,63836,663.78614,0.03
-0.049999249,-0.048050901,0.082471481,0.016145617,19,1.041937901,-0.074137249,Deurbanization,waasmodel,Alarm Early,3748,159.8577,0.03
0.081808204,-0.085033276,0.094861556,0.067284323,3,1.173179027,0.003564328,urbanizationLargeAndFast,waasmodel,Alarm Early,5149,894.256,0.03
0.063377603,-0.059206526,0.015188911,-0.038701326,28,1.353227561,0.027812808,NoChange,waasmodel,Alarm Early,10173,416.44674,0.03
-0.061559137,0.043121263,0.019941971,-0.083566318,22,1.419341938,0.014257728,moreNature,waasmodel,Alarm Early,39969,391.1158,0.03
-0.003958334,0.011857612,0.040945154,-0.046886525,15,1.402787966,-0.052137702,urbanizationLargeSteady,waasmodel,Alarm Early,4041,654.2923,0.03
-0.085195898,0.007246118,0.003949736,-0.084982207,14,1.363280167,-0.011183302,sustainableGrowth,waasmodel,Alarm Early,5738,636.3918,0.03
0.009129852,-0.05394095,0.030071379,-0.07688769,4,1.253370433,-0.057451906,sustainableGrowth,waasmodel,Alarm Early,30653,633.3343,0.03
0.092487455,-0.030372709,-0.057600077,-0.008452461,25,1.342731367,-0.08549642,moreNature,waasmodel,Alarm Early,5714,297.8582,0.03
-0.000390093,0.043232183,0.087101166,0.093846809,3,1.085443731,-0.07964751,moreNature,waasmodel,Alarm Early,19650,438.30686,0.03
0.012615665,-0.070112999,-0.051879607,-0.073786551,26,1.217354822,0.086201997,Deurbanization,waasmodel,Alarm Early,8127,532.92194,0.03
0.086439911,-0.035581159,-0.011127866,-0.006315947,10,1.389409188,-0.028311088,urbanizationLargeSteady,waasmodel,Alarm Early,3439,262.0156,0.03
-0.069910219,-0.032825016,-0.032271857,0.006401969,6,1.56097412,-0.06797323,urbanizationDeurbanization,waasmodel,Alarm Early,20534,535.77354,0.03
0.039206055,0.043755243,-0.078038027,0.066858981,20,1.067062271,0.061157668,urbanizationLargeAndFast,waasmodel,Alarm Early,5017,500.2829,0.03
0.074877836,0.056707803,-0.055888792,-0.098304446,28,1.523179299,0.048579082,Deurbanization,waasmodel,Alarm Early,39271,325.00345,0.03
-0.051657648,0.007182657,0.010208408,-0.003601974,9,1.505517348,0.01065561,moreNature,waasmodel,Alarm Early,3116,173.79297,0.03
0.032159117,-0.083509946,0.081846801,-0.096165081,18,1.051473819,0.00696292,urbanizationDeurbanization,waasmodel,Alarm Early,6559,476.80644,0.03
-0.05625879,0.069165905,-0.012571254,-0.034015489,24,1.357412705,0.042355085,urbanizationLargeSteady,waasmodel,Alarm Early,61537,880.1509,0.03
0.021978965,0.001009928,-0.012374933,0.046063971,19,1.574532009,0.022746369,urbanizationLargeSteady,waasmodel,Alarm Early,4687,515.0685,0.03
-0.029054717,0.049662166,0.052714394,0.07541789,9,1.03224537,0.01500485,urbanizationLargeSteady,waasmodel,Alarm Early,3500,281.1147,0.03
0.045873718,0.066423744,0.069954983,-0.045197876,4,1.456736639,-0.0231424,NoChange,waasmodel,Alarm Early,21922,367.87454,0.03
0.075641514,-0.09308508,-0.023511616,0.004519857,25,1.18555992,-0.076844087,Deurbanization,waasmodel,Alarm Early,22749,244.54996,0.03
0.017166795,0.07578628,-0.084148451,0.065868751,15,1.141511245,0.009327599,urbanizationLargeAndFast,waasmodel,Alarm Early,4475,780.9082,0.03
-0.088286463,0.086190573,0.049758564,-0.099074254,1,1.375339085,0.098731383,urbanizationLargeSteady,waasmodel,Alarm Early,2568,426.1666,0.03
0.003698777,-0.007647808,0.043911706,0.015091939,18,1.229319141,-0.041586589,Deurbanization,waasmodel,Alarm Early,24695,226.70665,0.03
0.040727354,0.029833043,-0.087583273,-0.033647014,12,1.231873244,0.038041386,urbanizationDeurbanization,waasmodel,Alarm Early,48609,691.56215,0.03
-0.054803163,-0.044658188,-0.065613831,-0.077505593,15,1.015055327,0.094836057,moreNature,waasmodel,Alarm Early,18252,423.12888,0.03
0.042237193,0.089546153,0.063696722,0.028761053,16,1.344799094,0.049147721,Deurbanization,waasmodel,Alarm Early,4891,305.88848,0.03
-0.055300008,0.04241034,-0.064752622,-0.051765619,25,1.130572311,0.001094174,sustainableGrowth,waasmodel,Alarm Early,40405,495.1582,0.03
-0.006344073,0.039933923,-0.093661636,-0.096920901,28,1.128884687,-0.01633831,urbanizationDeurbanization,waasmodel,Alarm Early,67754,783.6998,0.03
0.08155855,-0.090553767,-0.044532401,-0.037156071,24,1.423930859,-0.046832991,moreNature,waasmodel,Alarm Early,39137,413.04755,0.03
0.048640235,0.095740857,0.006393516,-0.079474766,20,1.360597012,-0.094441156,Deurbanization,waasmodel,Alarm Early,16320,217.36156,0.03
-0.03421175,0.006020158,0.070710659,0.088759912,3,1.365774757,-0.022378911,moreNature,waasmodel,Alarm Early,20248,446.89675,0.03
-0.021739486,-0.051660359,-0.088335413,0.001697165,11,1.184150211,0.019578324,NoChange,waasmodel,Alarm Early,16262,253.53551,0.03
0.030614781,-0.037326476,0.016662799,-0.025181939,6,1.346396303,-0.057895855,NoChange,waasmodel,Alarm Early,14863,320.90396,0.03
-0.04229852,-0.067931192,0.073046405,-0.095857765,29,1.164944888,-0.098923902,urbanizationLargeSteady,waasmodel,Alarm Early,52283,516.5218,0.03
-0.043117471,-0.058849168,-0.058540756,-0.09048218,21,1.075740103,-0.087719176,urbanizationLargeSteady,waasmodel,Alarm Early,50686,677.75592,0.03
-0.043772369,-0.02039472,-0.029266082,-0.074603792,25,1.105190666,-0.025093376,moreNature,waasmodel,Alarm Early,25856,297.8582,0.03
-0.012447145,-0.037114846,0.094644644,0.012780046,29,1.112348568,-0.062385655,urbanizationLargeAndFast,waasmodel,Alarm Early,61221,766.2093,0.03
0.005770836,-0.040014402,0.043384399,-0.029011382,3,1.373291181,0.01017033,sustainableGrowth,waasmodel,Alarm Early,30102,712.67588,0.03
-0.054775831,0.096650541,-0.018216016,-0.016574259,25,1.176278305,0.097734863,NoChange,waasmodel,Alarm Early,6064,392.65743,0.03
-0.087707601,0.069716258,-0.002179373,0.089490686,15,1.201942538,-0.039342489,urbanizationDeurbanization,waasmodel,Alarm Early,3343,532.5001,0.03
0.041364611,-0.018154318,0.007849385,0.052010793,6,1.346967873,0.050558832,urbanizationDeurbanization,waasmodel,no policy,24761,650.43684,0
-0.037475189,-0.045364566,-0.076911579,0.086806062,3,1.338110213,-0.083265259,NoChange,waasmodel,no policy,3821,728.18998,0
-0.029411472,0.062173092,0.013413906,0.05920529,20,1.220110613,-0.075651558,sustainableGrowth,waasmodel,no policy,3979,516.5538,0
0.088835132,0.027455087,-0.020385248,-0.054509177,5,1.427481477,0.05108134,Deurbanization,waasmodel,no policy,10954,221.94444,0
0.071552299,0.079012679,0.036246336,-0.030825763,26,1.318129035,0.079513785,urbanizationDeurbanization,waasmodel,no policy,60224,1272.7173,0
-0.079710515,-0.05632274,-0.050279713,0.03847341,12,1.328598887,0.085932718,urbanizationDeurbanization,waasmodel,no policy,46092,1501.16089,0
0.058173218,-0.077033331,0.095942874,0.000615189,11,1.575319927,0.078450007,urbanizationLargeAndFast,waasmodel,no policy,30903,649.3787,0
0.096841324,0.060243933,0.046648357,0.035673719,24,1.466461916,-0.09042007,sustainableGrowth,waasmodel,no policy,54914,734.1579,0
0.03900606,-0.02162375,0.054687072,0.079960626,13,1.562884725,0.096540655,urbanizationDeurbanization,waasmodel,no policy,7176,1649.0416,0
-0.035192799,0.010607975,0.062131509,0.050500986,9,1.544170788,0.090769967,urbanizationDeurbanization,waasmodel,no policy,3296,267.5706,0
0.011988269,0.034352068,0.096024229,0.00120901,10,1.076957674,-0.050571756,sustainableGrowth,waasmodel,no policy,2910,749.3728,0
-0.067599946,-0.047998647,0.004450058,-0.062364739,3,1.452455902,0.070478758,urbanizationLargeSteady,waasmodel,no policy,4935,1298.3242,0
-0.078249723,-0.091784721,0.028989616,0.093147894,24,1.136726518,-0.036304889,moreNature,waasmodel,no policy,8318,643.07135,0
0.092877362,-0.07398504,0.078870912,0.099172567,1,1.174243172,-0.071282883,urbanizationLargeAndFast,waasmodel,no policy,18669,648.0477,0
0.079779969,0.061334022,0.014512313,0.035156393,16,1.278274152,-0.088360404,urbanizationLargeAndFast,waasmodel,no policy,4982,961.77324,0
-0.090923516,0.091851785,0.040236757,-0.091666311,8,1.420154989,0.053663608,NoChange,waasmodel,no policy,21020,502.47797,0
0.098414599,-0.099558569,0.044177679,0.055089741,26,1.350463335,0.062579715,moreNature,waasmodel,no policy,8168,653.85993,0
-0.031498875,-0.062866556,0.087787776,-0.019680222,23,1.471416874,0.0467683,Deurbanization,waasmodel,no policy,9265,561.40918,0
-0.015491009,-0.073280906,0.012476214,-0.097304653,11,1.021118001,-0.076002032,sustainableGrowth,waasmodel,no policy,3168,570.5565,0
-0.063016757,-0.033567986,-0.028117524,0.031333072,13,1.244736102,0.055171605,NoChange,waasmodel,no policy,6343,969.48419,0
-0.04127485,0.035259561,0.028360865,-0.070394718,23,1.370634736,-0.020344537,Deurbanization,waasmodel,no policy,35470,620.04284,0
-0.02491238,0.001836701,0.068704661,-0.047500934,27,1.138770466,-0.008916131,sustainableGrowth,waasmodel,no policy,8154,993.99502,0
-0.065754292,-0.050448493,-0.054525066,-0.051032369,22,1.418062266,-0.096702585,urbanizationDeurbanization,waasmodel,no policy,8849,1112.21339,0
-0.085997947,-0.0807787,0.079446529,0.021263852,13,1.070184935,0.059109809,urbanizationLargeSteady,waasmodel,no policy,6938,1736.1554,0
0.069118833,-0.010524787,-0.01481816,0.095203767,2,1.116992295,0.026635286,urbanizationLargeSteady,waasmodel,no policy,30179,443.1686,0
0.096544035,0.011516584,0.037464486,-0.005976771,14,1.5991753,-0.013902793,moreNature,waasmodel,no policy,6369,494.84402,0
-0.03860502,0.046004395,-0.058317792,0.072228066,9,1.243223694,0.0998345,urbanizationDeurbanization,waasmodel,no policy,23712,387.9606,0
0.055504699,0.099656167,-0.001843293,0.081125776,22,1.08735063,0.036230718,moreNature,waasmodel,no policy,9788,627.83117,0
0.012831009,-0.095012018,-0.092598591,0.047761954,3,1.099624623,0.008414851,urbanizationLargeSteady,waasmodel,no policy,33529,1209.9687,0
0.054298114,0.070552083,-0.089178656,0.083430021,4,1.325127802,-0.030657403,urbanizationLargeAndFast,waasmodel,no policy,5632,1675.5251,0
-0.064475623,-0.05968532,0.091570521,0.028275595,4,1.491979995,0.006107479,moreNature,waasmodel,no policy,4646,693.82655,0
-0.059490171,-0.038385788,-0.01654662,-0.016065905,26,1.514610972,0.099126039,urbanizationLargeAndFast,waasmodel,no policy,71986,1617.2023,0
-0.001277477,0.037469569,-0.02994462,0.0682056,1,1.395632828,-0.098260817,Deurbanization,waasmodel,no policy,7798,217.08976,0
-0.060748825,0.028183803,0.037796178,-0.025219372,28,1.510140347,0.039963772,NoChange,waasmodel,no policy,42890,771.89188,0
0.041792978,0.020272576,-0.041080995,-0.054296556,16,1.343809129,0.069780933,NoChange,waasmodel,no policy,4989,556.51904,0
-0.038017837,-0.0009828,-0.070281054,0.065508631,23,1.206732786,-0.034690455,urbanizationLargeSteady,waasmodel,no policy,10555,1494.376,0
-0.094120616,0.061703548,-0.041904298,0.025207329,20,1.312930982,-0.043704995,urbanizationLargeSteady,waasmodel,no policy,32064,591.5093,0
0.080517199,-0.072214444,0.078081856,0.086521569,8,1.167384828,-0.091783994,NoChange,waasmodel,no policy,18053,536.93143,0
0.061361523,-0.082784942,-0.003736275,0.085722702,6,1.159837419,0.049266403,sustainableGrowth,waasmodel,no policy,3746,677.81284,0
-0.098145449,0.058534137,0.034788873,0.003595342,12,1.285607523,0.013359546,moreNature,waasmodel,no policy,29037,785.4968,0
-0.081934318,0.093361759,-0.089330154,0.055457986,12,1.151613637,0.049625805,urbanizationLargeAndFast,waasmodel,no policy,7670,1814.98195,0
-0.023635031,0.00079207,0.097225947,0.01169049,25,1.132076882,0.029677603,NoChange,waasmodel,no policy,27922,460.0136,0
-0.086177794,-0.047077234,0.064852693,-0.095545224,3,1.265213759,0.097451307,NoChange,waasmodel,no policy,19601,689.1224,0
-0.039871824,-0.022564239,0.026387007,0.00305344,12,1.064831063,-0.066305056,sustainableGrowth,waasmodel,no policy,44053,1266.61146,0
-0.031019295,-0.097976882,-0.047201557,-0.042588945,2,1.073999883,0.077176466,urbanizationLargeSteady,waasmodel,no policy,31324,555.07143,0
0.084657473,-0.0054347,0.018618822,0.011269372,12,1.069559209,-0.067464201,moreNature,waasmodel,no policy,32672,785.4968,0
-0.083352391,-0.049636088,0.087359282,0.01955542,22,1.524998314,0.031818533,moreNature,waasmodel,no policy,39243,627.83117,0
-0.022045344,-0.039010337,0.012982831,0.026599023,11,1.183388684,0.026335043,urbanizationLargeAndFast,waasmodel,no policy,29183,631.3102,0
-0.016703474,0.03929245,-0.046809155,-0.011656523,22,1.319577152,0.064182326,urbanizationLargeAndFast,waasmodel,no policy,81666,1340.79732,0
0.02645378,-0.011838542,-0.052386573,-0.064933667,11,1.083009382,0.02495608,NoChange,waasmodel,no policy,17102,398.24928,0
-0.024082327,0.053665548,-0.088581051,-0.002962874,3,1.352412664,-0.069933248,NoChange,waasmodel,no policy,4011,806.91638,0
0.050890426,-0.079304971,-0.069747705,0.033577973,1,1.214654238,-0.002520317,sustainableGrowth,waasmodel,no policy,16491,593.2312,0
0.02227087,0.022903973,0.048118839,0.082029453,18,1.265127177,-0.036911562,sustainableGrowth,waasmodel,no policy,42818,755.7915,0
0.070343344,0.067293347,0.084033117,-0.015536209,13,1.197997635,-0.012803616,NoChange,waasmodel,no policy,28388,795.18283,0
-0.074085921,-0.078231869,0.050925843,0.055879495,25,1.17970889,-0.069426793,urbanizationLargeSteady,waasmodel,no policy,46115,683.4264,0
-0.024562589,0.040474449,-0.031477904,0.077193192,3,1.334174655,-0.078911157,NoChange,waasmodel,no policy,19176,806.91638,0
-0.002670776,0.081672448,-0.066062117,-0.052942423,13,1.294836591,0.072023595,urbanizationLargeAndFast,waasmodel,no policy,7657,1872.9653,0
-0.07347683,-0.069821872,-0.046775267,-0.048975495,17,1.33605853,-0.053158649,moreNature,waasmodel,no policy,4512,451.36115,0
-0.086522627,0.065084883,-0.016125152,-0.092690332,14,1.291014873,0.093085434,NoChange,waasmodel,no policy,6052,585.08299,0
0.021185136,-0.000327714,0.030773974,-0.002082447,28,1.568345047,-0.064390467,urbanizationLargeAndFast,waasmodel,no policy,86811,1962.6627,0
0.068539242,0.010877971,-0.038536268,-0.088357114,18,1.484551316,0.083159928,moreNature,waasmodel,no policy,7008,544.42679,0
-0.01798854,0.07832573,-0.083115872,0.020179485,15,1.131671426,-0.006323032,Deurbanization,waasmodel,no policy,3580,225.69192,0
0.077455901,-0.004894651,0.031646174,0.036975067,9,1.007649828,0.096251581,urbanizationDeurbanization,waasmodel,no policy,3655,387.9606,0
0.033364369,-0.023949924,0.096421938,0.077382895,27,1.053869974,0.062371582,sustainableGrowth,waasmodel,no policy,57820,994.89182,0
-0.045422742,0.041147878,-0.033981651,0.098277329,6,1.205705259,0.089275955,urbanizationLargeAndFast,waasmodel,no policy,29006,827.28914,0
0.028502393,-0.003462398,-0.039686862,0.024521317,21,1.583076335,0.076335293,moreNature,waasmodel,no policy,36512,631.14659,0
0.064184384,-0.039449168,-0.091213627,0.084045952,29,1.577528808,-0.039922453,sustainableGrowth,waasmodel,no policy,49925,1099.5039,0
0.088763034,-0.082954197,0.00486166,0.002028824,1,1.17764764,-0.093026441,Deurbanization,waasmodel,no policy,1741,217.08976,0
0.072485279,0.004849178,0.019223616,-0.021531321,8,1.224758312,-0.019720173,Deurbanization,waasmodel,no policy,4357,436.81463,0
0.094946797,0.060934985,0.059973981,-0.090128618,16,1.10245359,0.079146877,urbanizationDeurbanization,waasmodel,no policy,5216,928.36374,0
-0.047776701,0.012874835,-0.034630118,0.039444923,20,1.515619609,-0.046780086,moreNature,waasmodel,no policy,18759,351.75662,0
0.065292193,-0.032399239,-0.040357134,0.005726523,21,1.0288617,-0.007418526,NoChange,waasmodel,no policy,7432,609.93174,0
-0.062040397,-0.067514009,-0.051308054,0.097594084,17,1.162777077,-0.038444511,urbanizationLargeSteady,waasmodel,no policy,36092,777.7571,0
0.057531343,0.077393514,-0.017995164,0.058947536,7,1.060075598,0.021237474,urbanizationDeurbanization,waasmodel,no policy,3961,717.3414,0
0.043156159,0.044000897,-0.025672655,0.078307731,6,1.588066634,-0.012431487,NoChange,waasmodel,no policy,3398,331.6601,0
0.031999403,-0.034362623,0.018171809,-0.039785203,25,1.284575871,-0.077960543,urbanizationLargeSteady,waasmodel,no policy,50207,683.4264,0
0.055024574,0.050221889,0.099357526,0.096004111,11,1.266937323,0.012303986,urbanizationLargeSteady,waasmodel,no policy,3753,517.9854,0
0.096379952,0.089893429,-0.038106264,0.046618918,12,1.121489631,-0.075493669,urbanizationDeurbanization,waasmodel,no policy,7208,1279.73546,0
0.095796181,-0.029519592,-0.008609569,-0.013472971,16,1.519643215,0.041940521,sustainableGrowth,waasmodel,no policy,5214,945.31914,0
-0.026435387,0.003028151,-0.082010303,-0.065530787,27,1.358519436,0.017937807,urbanizationLargeAndFast,waasmodel,no policy,8979,1287.54082,0
-0.02267853,-0.049048855,0.074191404,0.00015819,26,1.572479754,-0.09407818,sustainableGrowth,waasmodel,no policy,7434,925.0465,0
0.033050316,-0.065094378,-0.036922139,-0.078083804,1,1.468711938,0.082638877,urbanizationLargeAndFast,waasmodel,no policy,2925,838.5699,0
0.02720684,-0.062203799,0.041986019,0.085075181,27,1.445091126,-0.048533,Deurbanization,waasmodel,no policy,29703,504.74044,0
